Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Parker Meadows","DET","A,A+",21,97,366,420,77,51,16,2,8,52,45,37,1,102,7,5,5,1,9,8,0.210382513,"23800"
"Ji Hwan Bae","PIT","AA,CPX",21,85,327,372,92,67,12,5,8,66,33,38,0,83,4,3,0,3,20,8,0.281345565,"23818"
"Jorge Barrosa","ARI","A,A+",20,96,389,435,111,75,26,3,7,71,37,29,0,79,13,2,2,1,29,11,0.285347043,"23968"
"Osleivis Basabe","TBR","A,A+",20,70,294,327,83,64,10,6,3,53,36,28,1,45,2,2,1,11,18,4,0.282312925,"23985"
"Curtis Mead","TBR","A,A+,AAA",20,104,411,458,132,77,38,2,15,77,69,34,1,71,7,6,0,10,11,4,0.321167883,"23986"
"Ezequiel Tovar","COL","A,A+",19,104,432,469,124,76,30,3,15,79,72,17,0,57,7,4,9,7,24,6,0.287037037,"24064"
"Ceddanne Rafaela","BOS","A",20,102,394,432,99,60,20,9,10,73,53,25,0,79,7,4,2,5,23,3,0.251269035,"24262"
"Liover Peguero","PIT","A+",20,90,374,417,101,66,19,2,14,67,45,33,0,105,3,3,4,5,28,6,0.270053475,"24273"
"Johan Rojas","PHI","A,A+,CPX",20,96,381,429,100,67,18,4,11,69,52,33,0,77,7,4,4,3,34,9,0.262467191,"24336"
"Jose Rodriguez","CHW","A,A+,AA",20,111,469,501,141,95,27,5,14,79,51,26,2,72,2,3,0,7,30,11,0.300639658,"24388"
"J.P. Martinez","TEX","AA",25,81,285,341,69,47,13,4,5,45,28,42,0,112,8,0,6,3,20,0,0.242105263,"24451"
"Max Schuemann","OAK","A+,AA,AAA",24,119,446,525,121,86,25,3,7,83,42,53,1,103,21,4,1,10,52,5,0.271300448,"24488"
"Richie Palacios","CLE","AA,AAA",24,103,357,428,106,62,33,4,7,72,48,58,0,70,8,3,2,6,20,3,0.296918767,"24589"
"Jonathan Ornelas","TEX","A+",21,94,376,405,98,68,18,4,8,71,38,21,0,87,6,0,2,6,9,5,0.260638297,"24597"
"Addison Barger","TOR","A,A+",21,96,344,393,84,42,22,2,18,54,82,36,0,129,8,5,0,4,7,0,0.244186046,"24598"
"Michael Helman","MIN","A+",25,111,398,453,98,54,21,4,19,71,57,51,1,87,3,1,0,6,21,5,0.246231155,"24605"
"Brendan Donovan","STL","A+,AA,AAA",24,108,391,459,119,85,21,1,12,73,66,50,1,77,14,4,0,3,19,8,0.304347826,"24679"
"Jonah Bride","OAK","AA",25,78,264,334,70,48,11,2,9,45,49,57,0,57,9,4,0,7,2,0,0.265151515,"24703"
"Logan O'Hoppe","PHI","A+,AA,AAA",21,104,393,438,106,68,19,2,17,51,58,33,0,76,6,6,0,2,6,3,0.269720101,"24729"
"James Outman","LAD","A+,AA",24,104,414,491,110,62,21,9,18,90,54,63,0,139,13,1,0,1,23,4,0.265700483,"24770"
"David Villar","SFG","AA",24,106,385,446,106,57,29,0,20,70,58,46,0,112,15,0,0,4,5,1,0.275324675,"24782"
"Andy Pages","LAD","A+",20,120,438,538,116,59,25,1,31,96,88,77,2,132,19,4,0,2,6,3,0.264840182,"24816"
"David Fry","MIL","AA,AAA",25,94,314,359,80,46,19,3,12,47,46,38,0,88,7,0,0,8,1,1,0.25477707,"24934"
"Nate Eaton","KCR","A+,CPX",24,75,272,322,66,45,14,1,6,47,39,39,0,75,6,0,5,1,23,3,0.242647058,"25055"
"David Hensley","HOU","AA",25,105,396,445,116,79,25,3,9,54,51,46,2,104,2,1,0,12,11,3,0.292929292,"25111"
"Endy Rodriguez","PIT","A",21,98,377,434,111,65,25,6,15,73,73,50,0,77,4,3,0,8,2,0,0.294429708,"25332"
"Michael Stefanic","LAA","AA,AAA",25,125,491,554,165,122,26,0,17,78,63,52,2,77,9,2,0,14,6,5,0.336048879,"25353"
"Pete Kozma","OAK","AAA",33,113,454,500,111,80,24,3,4,62,40,37,0,97,5,2,2,20,6,1,0.244493392,"2539"
"Austin Shenton","SEA","A+,AA",23,80,315,372,93,44,32,3,14,66,70,47,0,87,8,2,0,5,1,0,0.295238095,"25425"
"Peyton Burdick","MIA","AA,AAA",24,114,401,491,90,45,20,2,23,76,53,79,2,146,11,0,0,12,9,5,0.224438902,"25459"
"Isaac Collins","COL","A,A+",23,95,373,443,115,76,25,5,9,73,54,55,1,100,10,4,1,3,21,6,0.308310991,"25477"
"Brenton Doyle","COL","A+",23,97,390,424,109,75,16,2,16,70,47,30,1,134,3,0,1,11,21,6,0.279487179,"25479"
"Nick Sogard","BOS","A+,AA",23,80,297,338,82,55,12,2,13,52,42,32,1,59,3,6,0,4,8,4,0.276094276,"25483"
"Cade Marlowe","SEA","A,A+,AAA",24,106,422,489,116,55,25,10,26,87,107,61,2,132,3,3,0,5,24,9,0.274881516,"25505"
"Aaron Schunk","COL","A+",23,89,358,395,80,56,12,4,8,57,45,25,0,111,8,4,0,7,13,5,0.223463687,"25524"
"Korey Lee","HOU","A+,AA,AAA",22,88,329,362,91,61,18,1,11,51,45,31,2,68,1,1,0,8,4,1,0.276595744,"25543"
"Jake Alu","WSN","A+,AA",24,95,342,370,96,62,22,2,10,48,42,21,0,75,6,1,0,4,13,3,0.280701754,"25569"
"Kyle McCann","OAK","AA",23,93,320,375,53,34,11,0,8,40,39,47,1,139,6,2,0,11,1,0,0.165625,"25575"
"Marco Luciano","SFG","A,A+",19,106,395,453,102,61,17,5,19,68,71,48,0,122,6,4,0,7,6,5,0.258227848,"25616"
"Bryan Ramos","CHW","A",19,115,431,504,105,63,23,6,13,64,57,51,0,110,18,4,0,8,13,4,0.243619489,"25621"
"Drew Millas","WSN","A+",23,86,322,384,85,65,16,1,3,49,48,54,1,53,4,4,0,6,15,3,0.263975155,"25643"
"Will Brennan","CLE","A+,AA",23,102,388,446,111,76,28,1,6,70,50,43,0,72,10,4,1,3,15,6,0.286082474,"25660"
"Dustin Harris","TEX","A,A+",21,110,404,466,132,88,21,3,20,86,85,47,1,73,8,7,0,10,25,2,0.326732673,"25705"
"Bobby Witt Jr.","KCR","AA,AAA",21,123,497,564,144,72,35,4,33,99,97,51,1,131,8,7,1,1,29,11,0.28973843,"25764"
"Pedro Pages","STL","A+",22,80,301,344,75,53,12,1,9,28,39,34,0,82,7,2,0,8,1,2,0.249169435,"25782"
"Jared Triolo","PIT","A+",23,108,421,473,128,84,29,0,15,74,78,42,0,94,4,4,0,7,25,6,0.304038004,"25807"
"Grae Kessinger","HOU","AA",23,86,297,331,62,44,9,0,9,46,26,27,0,81,6,1,0,2,12,5,0.208754208,"25813"
"Shea Langeliers","ATL","AA,AAA",23,97,340,384,87,50,15,0,22,59,53,39,3,103,4,1,0,5,1,0,0.255882352,"25816"
"Braden Shewmake","ATL","AA",23,83,324,344,74,45,14,3,12,40,40,17,0,75,2,0,0,6,4,2,0.228395061,"25817"
"Andre Lipcius","DET","A+,AA",23,116,424,483,103,65,22,4,12,65,59,51,0,98,1,7,0,11,7,2,0.242924528,"25822"
"Michael Toglia","COL","A+,AA",22,115,425,499,97,52,20,3,22,66,84,65,1,142,4,5,0,7,10,3,0.228235294,"25845"
"Ryan Kreidler","DET","AA,AAA",23,129,482,550,130,85,23,0,22,95,58,56,1,158,6,6,0,9,15,6,0.269709543,"25867"
"Michael Harris II","ATL","A+",20,101,374,420,110,74,26,3,7,55,64,35,4,76,7,4,0,7,27,4,0.294117647,"25931"
"Kerry Carpenter","DET","AA",23,112,416,461,109,69,24,1,15,57,74,29,3,94,9,7,0,7,5,6,0.26201923,"25961"
"Orelvis Martinez","TOR","A,A+",19,98,395,451,103,47,26,2,28,66,87,43,0,113,9,2,0,4,4,2,0.260759493,"25967"
"Riley Greene","DET","AA,AAA",20,124,485,558,146,89,25,8,24,95,84,63,2,153,7,3,0,6,16,1,0.301030927,"25976"
"Vaughn Grissom","ATL","A,A+",20,87,317,380,101,73,17,4,7,64,43,45,0,54,12,4,2,8,16,3,0.318611987,"26031"
"Francisco Alvarez","NYM","A,A+",19,99,327,400,89,46,18,1,24,67,70,55,0,89,11,7,0,12,8,5,0.272171253,"26121"
"Brett Baty","NYM","A+,AA",21,91,332,385,97,62,22,1,12,43,56,46,0,98,4,3,0,11,6,3,0.292168674,"26123"
"Dominic Fletcher","ARI","AA",23,102,402,440,106,68,18,5,15,60,56,25,0,109,7,6,0,3,3,3,0.263681592,"26149"
"Kyle Stowers","BAL","A+,AA,AAA",23,124,449,530,125,74,23,1,27,73,85,73,3,171,5,3,0,10,8,4,0.278396436,"26151"
"Tyler Fitzgerald","SFG","A+",23,103,382,432,100,51,28,2,19,71,65,38,0,139,9,1,2,1,12,4,0.261780104,"26208"
"Darell Hernaiz","BAL","A",19,94,372,410,103,85,12,0,6,62,52,28,0,70,5,4,1,6,22,6,0.27688172,"26224"
"Adley Rutschman","BAL","AA,AAA",23,123,452,543,129,79,25,2,23,86,75,79,2,90,7,4,0,6,3,4,0.28539823,"26288"
"Gunnar Henderson","BAL","A,A+,AA",20,105,399,463,103,54,28,4,17,68,74,56,0,143,3,5,0,5,16,2,0.258145363,"26289"
"Bryson Stott","PHI","A+,AA,AAA",23,112,418,487,125,81,26,2,16,71,49,65,1,108,0,4,0,5,10,4,0.299043062,"26294"
"Michael Busch","LAD","AA",23,107,409,495,109,61,27,1,20,84,67,70,0,129,12,4,0,7,2,3,0.266503667,"26319"
"Spencer Steer","MIN","A+,AA",23,110,417,488,106,61,18,3,24,82,66,55,1,105,9,7,0,6,8,4,0.254196642,"26323"
"Jonny DeLuca","LAD","A,A+",22,101,387,437,102,52,23,5,22,75,64,46,1,83,4,0,0,3,20,2,0.263565891,"26365"
"JJ Bleday","MIA","AA",23,110,397,468,84,47,22,3,12,52,54,64,0,101,3,4,0,3,5,3,0.211586901,"26368"
"Kameron Misner","MIA","A+,AA",23,102,395,462,100,56,29,3,12,70,59,57,0,136,7,3,0,4,26,4,0.253164556,"26374"
"Josh Smith","TEX","A,A+,AA",23,78,288,351,89,53,20,3,13,66,41,43,0,62,18,1,1,2,26,5,0.309027777,"26396"
"Dominic Canzone","ARI","A+,AA",23,79,301,339,91,57,16,4,14,47,52,32,0,71,4,2,0,5,19,4,0.302325581,"26438"
"Luis Matos","SFG","A",19,109,451,491,141,90,35,1,15,84,86,28,0,61,7,5,0,12,21,5,0.31263858,"26467"
"Spencer Horwitz","TOR","A+,AA",23,109,405,485,119,76,30,1,12,68,66,70,0,68,5,5,0,8,4,5,0.29382716,"26477"
"Noelvi Marte","SEA","A,A+",19,107,444,511,121,74,28,2,17,91,71,60,1,117,6,1,0,6,24,7,0.272522522,"26517"
"Angel Martinez","CLE","A",19,97,377,424,91,58,20,6,7,62,46,43,1,88,1,2,1,9,13,6,0.24137931,"26540"
"Luisangel Acuna","TEX","A",19,111,413,473,110,80,15,3,12,77,74,49,0,110,4,7,0,5,44,11,0.266343825,"26548"
"Austin Martin","TOR","AA",22,93,330,418,89,64,18,2,5,67,35,60,0,83,24,4,0,5,14,4,0.269696969,"27462"
"Dillon Dingler","DET","A,A+,AA",22,85,322,361,77,51,10,4,12,50,46,22,0,101,13,4,0,5,1,0,0.239130434,"27464"
"Spencer Torkelson","DET","A+,AA,AAA",21,121,431,530,115,54,29,2,30,89,91,77,1,114,11,11,0,13,5,3,0.266821345,"27465"
"Zach DeLoach","SEA","A+,AA",22,107,434,501,120,69,33,4,14,84,59,60,0,121,7,0,0,3,7,5,0.276497695,"27471"
"Jordan Walker","STL","A,A+",19,82,325,366,103,60,25,4,14,63,48,33,1,87,6,2,0,3,14,2,0.316923076,"27475"
"Patrick Bailey","SFG","A,A+,CPX",22,82,317,369,84,50,25,0,9,61,39,48,1,91,3,1,0,1,7,1,0.264984227,"27478"
"Masyn Winn","STL","A,A+",19,98,385,438,93,64,19,5,5,76,44,46,0,100,3,4,0,2,32,5,0.241558441,"27479"
"Nick Gonzales","PIT","A+",22,80,324,369,98,53,23,4,18,53,54,40,1,101,4,1,0,2,7,2,0.302469135,"27490"
"Nick Yorke","BOS","A,A+",19,97,378,442,123,84,20,5,14,76,62,52,3,69,7,5,0,3,13,9,0.325396825,"27504"
"David Hamilton","MIL","A+,AA",23,101,403,459,104,66,19,11,8,66,43,50,0,90,2,2,2,4,52,9,0.258064516,"27531"
"Edouard Julien","MIN","A,A+",22,112,394,514,105,58,28,1,18,93,72,110,2,144,8,2,0,2,34,5,0.266497461,"27534"
"Austin Wells","NYY","A,A+",21,103,382,469,101,57,23,5,16,82,76,71,1,117,11,5,0,6,16,0,0.264397905,"27562"
"Jacob Hurtubise","CIN","A+",23,102,332,414,94,79,12,3,0,77,33,58,1,73,17,2,2,1,39,10,0.28313253,"27599"
"Alec Burleson","STL","A+,AA,AAA",22,119,456,503,123,83,18,0,22,61,76,42,0,101,0,4,0,11,3,1,0.269736842,"27615"
"Nick Loftin","KCR","A+",22,90,356,410,103,66,22,5,10,67,57,42,0,60,7,2,3,3,11,2,0.289325842,"27630"
"Anthony Volpe","NYY","A,A+",20,109,412,513,121,53,35,6,27,113,86,78,1,101,18,5,0,5,33,9,0.29368932,"27647"
"Vinnie Pasquantino","KCR","A+,AA",23,116,437,513,131,67,37,3,24,79,84,64,3,64,7,5,0,6,6,0,0.299771167,"27676"
"Michael Massey","KCR","A+",23,99,388,439,112,62,27,2,21,76,87,33,0,68,8,7,3,5,12,2,0.288659793,"27684"
"Joey Wiemer","MIL","A,A+",22,109,396,472,117,70,18,2,27,86,77,63,5,105,10,3,0,3,30,6,0.295454545,"27690"
"Brett Wisely","TBR","A,A+",22,100,386,440,116,77,19,1,19,78,74,48,0,98,1,4,1,7,31,8,0.300518134,"27735"
"Drew Romo","COL","A",19,79,312,339,98,73,17,2,6,48,47,19,0,50,0,8,0,7,23,6,0.314102564,"27763"
"Shay Whitcomb","HOU","A,A+",22,99,396,444,116,68,25,0,23,81,78,39,0,134,6,3,0,6,30,5,0.292929292,"27789"
"Jordan Westburg","BAL","A,A+,AA",22,112,424,506,121,74,27,5,15,74,79,61,0,127,15,6,0,6,17,5,0.285377358,"27815"
"Adael Amador","COL","CPX",18,47,164,200,49,34,10,1,4,41,24,27,0,29,2,5,2,5,10,7,0.298780487,"27962"
"Junior Caminero","CLE","DSL",17,43,146,171,43,26,8,0,9,26,33,20,2,28,2,3,0,1,2,0,0.294520547,"28163"
"Javier Sanoja","MIA","DSL",18,55,219,244,51,36,11,1,3,43,26,18,0,11,6,1,0,6,11,5,0.232876712,"28253"
"Jackson Chourio","MIL","DSL",17,45,159,189,47,34,7,1,5,31,25,23,1,28,3,4,0,1,8,3,0.295597484,"28806"
"Matt Davidson","LAD","AAA",30,84,313,356,92,43,21,0,28,60,81,33,0,90,5,5,0,9,0,0,0.293929712,"7226"
"Francisco Pena","OAK","AAA",31,105,392,447,98,62,13,0,23,68,81,37,3,92,9,9,0,8,1,0,0.25,"8298"
"Pedro Florimon","SDP","AAA",34,102,329,380,75,45,17,3,10,52,43,47,0,117,1,3,0,8,12,1,0.227963525,"8385"
"Trayce Thompson","CHC","AAA",30,92,323,378,76,39,15,1,21,50,63,47,0,120,7,1,0,5,3,1,0.235294117,"9952"
"Seth Gray","MIN","A+",23,113,429,501,91,64,13,3,11,61,51,53,0,142,17,2,0,7,5,1,0.212121212,"sa1115752"
"Eric Rivera","TOR","A,A+",23,84,280,328,72,64,8,0,0,43,18,41,0,50,3,1,3,7,18,6,0.257142857,"sa1115765"
"Will Matthiessen","PIT","A,A+",23,89,316,361,78,45,17,1,15,57,76,42,0,128,1,2,0,2,1,3,0.246835443,"sa1116023"
"Quincy McAfee","CIN","A+,AA",23,89,266,326,61,36,18,1,6,49,45,44,0,64,12,3,1,6,7,3,0.229323308,"sa1159899"
"Beau Philip","ATL","A+",22,97,337,380,63,40,15,2,6,43,24,38,0,137,3,2,0,13,16,4,0.18694362,"sa1169595"
"Matthew Lugo","BOS","A",20,105,418,469,113,85,21,3,4,61,50,38,0,94,7,5,1,12,15,4,0.270334928,"sa1169598"
"Ivan Johnson","CIN","A,A+",22,79,284,330,75,44,19,2,10,44,41,41,0,100,5,0,0,5,11,7,0.264084507,"sa1169627"
"Johnny Rizer","BAL","A+,AA",24,98,371,404,94,62,15,3,14,57,53,26,0,104,6,1,0,11,13,5,0.253369272,"sa1169761"
"LJ Talley","TOR","A+,AA",24,87,319,360,80,54,17,1,8,43,54,36,0,69,1,4,0,3,3,1,0.250783699,"sa1169773"
"Ryan Ward","LAD","A+",23,109,439,495,122,71,21,3,27,91,84,47,1,118,5,3,0,5,8,6,0.277904328,"sa1169792"
"Clay Dungan","KCR","AA",25,108,444,499,128,98,17,4,9,74,56,40,0,73,9,3,3,5,28,11,0.288288288,"sa1169803"
"Simon Whiteman","SFG","A+,AA",24,99,349,416,85,58,21,2,4,47,31,55,0,120,7,1,4,7,34,4,0.243553008,"sa1169809"
"Cody Milligan","ATL","A+",22,96,352,410,81,64,13,3,1,60,31,47,0,97,6,4,1,7,15,11,0.230113636,"sa1169818"
"Jonathan Embry","TBR","A",24,82,265,336,67,39,17,3,8,60,39,64,1,68,3,4,0,3,9,0,0.252830188,"sa1169879"
"Zac Ching","LAD","A+",24,89,308,344,74,45,13,3,13,42,52,24,0,129,8,2,1,7,9,4,0.24025974,"sa1169881"
"Aaron Shackelford","PIT","A+",24,97,372,421,78,39,15,2,22,51,69,36,1,133,8,5,0,5,3,0,0.209677419,"sa1169950"
"Joe Vranesh","LAD","A+",23,86,297,340,68,39,17,3,9,45,37,36,0,121,6,1,0,6,17,3,0.228956228,"sa1170006"
"Cam Devanney","MIL","AA",24,87,291,334,51,36,10,0,5,23,30,31,0,94,8,4,0,10,1,2,0.175257731,"sa1170010"
"Toby Welk","BAL","A+,AA",24,106,381,439,86,52,18,3,13,63,49,44,0,105,9,5,0,7,8,3,0.225721784,"sa1170296"
"Jake Means","KCR","A,A+",25,97,343,413,76,39,19,2,16,55,52,59,0,110,5,1,0,10,5,1,0.221574344,"sa1170316"
"Terence Doston","MIL","CPX",20,41,114,146,31,27,3,0,1,27,8,23,0,26,8,0,1,1,9,4,0.271929824,"sa1170340"
"Bryce Ball","ATL","A+",22,107,354,439,73,37,21,2,13,48,52,80,0,121,1,4,0,8,0,0,0.206214689,"sa1170451"
"Alex Isola","MIN","A+",22,98,362,418,88,56,15,0,17,47,52,53,1,89,2,1,0,5,1,0,0.243093922,"sa1170516"
"Chandler Redmond","STL","A+,AA",24,96,344,396,89,51,20,0,18,46,59,46,2,138,5,1,0,5,3,2,0.25872093,"sa1170749"
"Willie Carter","ATL","A",24,101,349,413,97,74,12,3,8,46,68,45,3,109,15,4,0,10,18,5,0.277936962,"sa1170876"
"Justin Lopez","SDP","A+",21,104,383,434,93,59,23,1,10,47,68,42,1,127,0,6,3,5,2,2,0.242819843,"sa3002670"
"Nicolas Torres","PHI","A,A+",21,96,329,376,94,75,12,3,4,50,41,42,0,87,1,1,3,7,15,4,0.285714285,"sa3002711"
"Axel Andueza","ARI","A+",22,79,282,307,77,64,10,1,2,37,31,21,0,44,2,2,0,9,10,4,0.273049645,"sa3002712"
"Tanner Kirwer","TOR","A+,AA",25,83,296,358,72,49,11,1,11,67,33,51,0,84,9,1,1,2,43,5,0.243243243,"sa3002831"
"Evan Mendoza","STL","AAA",25,116,396,445,96,80,14,1,1,51,27,36,1,105,3,7,3,11,15,6,0.242424242,"sa3002836"
"Cesar Izturis Jr.","SEA","A",21,89,334,362,87,61,23,0,3,44,39,21,0,78,3,3,1,9,5,4,0.260479041,"sa3002847"
"Robert Perez Jr.","SEA","A",21,98,401,457,113,75,21,2,15,62,77,34,0,114,17,5,0,8,0,0,0.281795511,"sa3002851"
"Zach Jarrett","BAL","AA,AAA",26,102,346,396,80,53,14,3,10,46,40,44,0,123,3,1,1,7,12,12,0.231213872,"sa3002883"
"Yunior Severino","MIN","A,A+",21,98,363,425,99,60,29,2,8,49,70,52,0,125,7,3,0,10,3,0,0.272727272,"sa3003185"
"David Garcia","TEX","A+",21,83,301,328,77,59,13,0,5,36,40,18,0,78,2,4,0,10,0,0,0.255813953,"sa3003197"
"Rafael Lantigua","TOR","A+,AA",23,83,311,359,84,50,22,1,11,67,43,43,0,81,4,1,0,8,26,6,0.270096463,"sa3003219"
"Johan Lopez","TBR","A",20,84,262,325,63,39,13,1,10,56,40,44,1,89,12,5,2,3,17,1,0.240458015,"sa3003228"
"Jhon Torres","STL","A+",21,97,383,420,91,57,25,3,6,47,32,27,0,98,9,1,0,8,3,4,0.237597911,"sa3003233"
"Frank Veliz","DET","CPX",21,49,158,178,36,26,6,2,2,22,13,18,0,48,1,1,0,2,4,3,0.227848101,"sa3003257"
"Jimmy Mojica","DET","CPX",21,47,153,179,36,27,3,2,4,21,19,16,0,33,8,2,0,2,3,6,0.235294117,"sa3003260"
"Eliezer Alfonzo","DET","A,A+",21,98,369,403,106,79,18,1,8,46,55,28,0,35,2,4,0,13,3,2,0.287262872,"sa3003262"
"Luis Mieses","CHW","A,A+",21,110,423,459,114,65,31,3,15,61,74,24,0,81,5,7,0,4,0,1,0.269503546,"sa3003274"
"Diego Infante","TBR","A,A+",21,106,391,459,120,77,22,5,16,84,83,57,3,118,6,5,0,8,20,8,0.30690537,"sa3003280"
"Jose Peroza","NYM","A,A+",21,102,359,428,91,56,22,1,12,66,64,54,1,111,11,3,0,6,6,0,0.253481894,"sa3003288"
"Nerio Rodriguez","HOU","A",21,83,312,366,77,56,14,3,4,44,43,48,1,90,3,3,0,5,2,1,0.246794871,"sa3003325"
"Edwin Mateo","LAD","A",22,94,329,379,90,62,18,6,4,68,40,35,0,86,13,2,0,6,22,3,0.273556231,"sa3003364"
"Juan Carlos Negret","KCR","A",22,100,358,431,61,25,13,0,23,56,76,56,1,155,11,5,0,8,3,2,0.170391061,"sa3003430"
"Yoel Yanqui","CIN","AA",25,80,272,310,64,45,9,3,7,37,35,35,0,83,1,2,0,5,4,6,0.235294117,"sa3003437"
"Ernie De La Trinidad","MIN","AA",25,80,289,329,77,54,12,2,9,39,39,21,0,81,14,2,0,0,4,2,0.266435986,"sa3003955"
"Cullen Large","TOR","AAA",25,115,403,463,103,70,22,3,8,54,44,50,0,102,5,5,0,8,3,5,0.255583126,"sa3003959"
"Alex Destino","CHW","A+",25,105,386,443,89,50,15,3,21,66,60,50,1,131,4,3,0,8,1,0,0.230569948,"sa3004031"
"Jeremy Arocho","LAA","A,A+,AAA",22,83,305,362,93,83,6,3,1,59,30,54,0,71,2,1,0,7,31,4,0.304918032,"sa3004046"
"Tirso Ornelas","SDP","A+",21,107,383,445,95,56,31,1,7,57,55,52,2,98,6,4,0,7,3,1,0.248041775,"sa3004048"
"Connor Hoover","SEA","A+",24,103,363,436,84,35,26,4,19,77,47,66,0,116,3,2,1,3,19,4,0.231404958,"sa3004061"
"Jancarlos Cintron","ARI","AA,AAA",26,87,309,335,74,56,10,0,8,43,34,20,0,55,2,1,3,7,12,2,0.2394822,"sa3004065"
"Jeisson Rosario","BOS","AA",21,98,345,405,80,61,15,1,3,48,36,50,0,113,5,3,2,5,11,7,0.231884057,"sa3004146"
"Jordy Barley","SDP","A",21,94,364,420,83,57,14,2,10,60,38,48,2,125,6,2,0,2,45,11,0.228021978,"sa3004148"
"Agustin Ruiz","SDP","A+,AA",21,107,415,469,97,58,18,0,21,70,76,43,0,135,7,4,0,2,3,3,0.233734939,"sa3004149"
"Blake Hunt","TBR","A+,AA",22,76,283,320,58,30,17,2,9,46,41,32,0,104,2,2,1,2,1,0,0.204946996,"sa3004153"
"Jonny Homza","SDP","A+",22,85,312,368,68,42,17,3,6,52,43,42,0,116,11,3,0,2,8,5,0.217948717,"sa3004155"
"Cody Bohanek","NYM","A+,AAA",25,98,294,367,57,29,16,2,10,45,28,49,2,107,18,4,2,5,16,5,0.193877551,"sa3004157"
"Jake Scheiner","SEA","AA",25,105,395,455,100,59,20,3,18,74,60,47,0,133,9,4,0,5,2,4,0.253164556,"sa3004160"
"Tyreque Reed","BOS","A+,AA",24,92,317,376,86,51,17,1,17,60,71,48,1,109,7,4,0,7,4,2,0.271293375,"sa3004163"
"Ricardo Mendez","WSN","A,A+",21,85,327,365,94,58,27,4,5,51,52,28,0,94,2,4,4,5,11,6,0.287461773,"sa3004383"
"Demetrius Sims","MIA","AA",25,81,276,315,54,40,10,0,4,31,18,31,0,113,6,1,1,8,17,4,0.195652173,"sa3004390"
"Chris Sharpe","PIT","AAA",25,108,317,371,62,32,25,0,5,45,29,41,1,111,9,2,2,8,6,3,0.195583596,"sa3004726"
"Tyler Esplin","BOS","A+",21,78,297,338,60,43,14,1,2,42,30,38,0,90,2,1,0,4,4,0,0.202020202,"sa3004727"
"Logan Warmoth","TOR","AAA",25,107,342,413,78,53,15,1,9,61,41,56,0,137,10,3,2,9,17,5,0.228070175,"sa3004813"
"Justin Connell","WSN","A+",22,98,372,417,109,87,11,5,6,52,38,33,0,72,5,3,4,2,21,13,0.293010752,"sa3004884"
"Mason Martin","PIT","AA,AAA",22,120,439,498,106,50,29,2,25,66,81,39,2,171,13,7,0,4,0,3,0.241457858,"sa3004885"
"Riley Delgado","ATL","A+,AA",26,86,329,360,81,71,6,2,2,40,23,28,1,40,1,2,0,6,3,1,0.246200607,"sa3004934"
"Francisco Hernandez","STL","A,A+",21,94,320,357,58,41,11,3,3,29,22,32,0,145,3,2,0,5,8,6,0.18125,"sa3004942"
"Eddy Diaz","COL","A,A+",21,102,407,465,112,93,14,4,1,79,37,36,0,88,15,2,5,3,59,19,0.275184275,"sa3004979"
"PK Morris","TOR","A,A+",22,105,342,435,82,50,21,2,9,59,57,81,1,126,8,4,0,4,5,0,0.239766081,"sa3005037"
"Adam Hall","BAL","A+",22,81,294,338,73,55,13,2,3,40,27,24,0,100,16,3,0,4,26,1,0.248299319,"sa3005077"
"Tyler Dearden","BOS","A+",22,97,352,418,92,48,20,0,24,73,80,55,1,114,7,4,0,7,1,0,0.261363636,"sa3005103"
"D.J. Stewart","PHI","A,A+",22,94,358,397,95,65,13,3,14,43,63,30,1,79,5,4,0,7,6,2,0.265363128,"sa3005181"
"Jimmy Kerrigan","MIN","AA,AAA",27,109,362,406,94,56,16,3,19,59,56,34,2,138,6,4,0,9,10,2,0.259668508,"sa3005235"
"Walking Cabrera","COL","CPX",20,45,139,164,35,20,7,2,6,27,24,21,0,31,1,1,2,2,11,2,0.251798561,"sa3005240"
"Diosbel Arias","TEX","AA",24,102,379,419,101,79,17,0,5,43,40,36,0,72,0,4,0,21,3,1,0.266490765,"sa3005308"
"Braxton Martinez","LAA","A,A+",27,86,308,378,102,56,28,3,15,54,64,59,2,62,5,6,0,8,1,2,0.331168831,"sa3005373"
"Jeferson Morales","MIN","A,A+",22,96,329,392,84,48,24,0,12,54,53,47,0,72,14,2,0,5,12,3,0.255319148,"sa3005472"
"Fadriel Cruz","COL","DSL",20,48,139,168,40,27,8,2,3,25,21,25,0,31,0,0,4,0,21,5,0.287769784,"sa3005476"
"Carlos D. Rodriguez","MIL","A+",20,94,345,382,92,70,17,4,1,43,38,35,0,75,1,0,1,4,15,6,0.266666666,"sa3005478"
"Miguel Hiraldo","TOR","A",20,105,390,453,97,60,26,4,7,66,52,51,0,111,5,7,0,12,29,5,0.248717948,"sa3005486"
"Keyber Rodriguez","TEX","A",20,103,369,422,100,72,19,4,5,55,63,37,0,91,7,8,1,7,10,5,0.27100271,"sa3005488"
"Jose Reyes","LAA","A",20,90,325,356,69,46,13,4,6,35,45,25,0,117,2,4,0,4,1,2,0.212307692,"sa3005490"
"Julio Enrique","LAD","DSL",21,45,145,178,45,31,10,2,2,39,21,23,0,43,8,1,1,2,23,7,0.310344827,"sa3005503"
